timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530639092.407070,-0.012791,0.183299,-1.183347,-0.043608,-0.070788,0.104668,-0.012576,-0.182274,-0.983167,0.003742,-0.014305,-0.025988,6.726709,12.083488,-44.731506,,,,,,,
1530639092.427039,-0.014469,0.182407,-1.181372,-0.042491,-0.063001,0.096064,-0.014228,-0.181397,-0.983307,0.002647,-0.018691,-0.039734,6.794760,11.981537,-44.821274,,,,,,,
1530639092.447008,-0.015708,0.181562,-1.179590,-0.040302,-0.038634,0.084297,-0.015449,-0.180567,-0.983441,0.000694,-0.023596,-0.038089,6.765398,12.234703,-44.867905,,,,,,,
1530639092.466976,-0.016352,0.180887,-1.178129,-0.024491,-0.009863,0.073479,-0.016084,-0.179902,-0.983553,0.003572,-0.029494,-0.034758,6.615129,12.074173,-44.822800,,,,,,,
1530639092.486945,-0.016936,0.180612,-1.176659,-0.004553,-0.025315,0.072111,-0.016659,-0.179632,-0.983593,0.001660,-0.034800,-0.023533,6.647585,12.052124,-44.736145,,,,,,,
1530639092.506914,-0.017688,0.180683,-1.175293,0.010149,-0.030823,0.069772,-0.017399,-0.179702,-0.983567,0.005116,-0.037843,-0.020858,6.749193,12.185051,-44.604065,,,,,,,
1530639092.526883,-0.018681,0.181188,-1.173978,0.035365,-0.033000,0.064102,-0.018374,-0.180198,-0.983458,0.005084,-0.039818,-0.019929,6.609003,12.212471,-45.104141,,,,,,,
1530639092.546851,-0.019364,0.182218,-1.172784,0.064779,-0.015301,0.057404,-0.019043,-0.181211,-0.983260,0.006408,-0.036257,-0.027391,6.688349,11.909714,-44.876709,,,,,,,
1530639092.566820,-0.019486,0.183836,-1.171817,0.086873,0.014566,0.047602,-0.019157,-0.182802,-0.982963,0.008628,-0.032393,-0.022561,6.637796,12.027428,-44.871658,,,,,,,
1530639092.586789,-0.019120,0.185813,-1.170948,0.106828,0.039980,0.043197,-0.018789,-0.184746,-0.982607,0.016638,-0.032356,-0.021742,6.822817,11.645691,-44.804108,,,,,,,
1530639092.606758,-0.018180,0.188523,-1.169941,0.158132,0.064185,0.052473,-0.017857,-0.187408,-0.982120,0.023823,-0.031983,-0.025006,6.994699,11.439011,-44.861786,,,,,,,
1530639092.626727,-0.017148,0.192534,-1.168621,0.226135,0.057403,0.072206,-0.016831,-0.191347,-0.981378,0.033142,-0.031599,-0.028906,6.928167,11.432251,-45.154694,,,,,,,
1530639092.646695,-0.016657,0.197422,-1.166673,0.247884,0.036185,0.106387,-0.016333,-0.196142,-0.980439,0.037924,-0.026972,-0.027587,6.915529,11.222870,-44.960510,,,,,,,
1530639092.666664,-0.016398,0.201836,-1.164135,0.203623,0.047056,0.132798,-0.016064,-0.200468,-0.979568,0.038129,-0.022112,-0.017121,6.849817,11.157997,-45.128830,,,,,,,
1530639092.686633,-0.015633,0.205259,-1.161183,0.159415,0.076745,0.151739,-0.015304,-0.203820,-0.978888,0.035949,-0.017737,-0.013467,6.862635,11.117905,-45.062073,,,,,,,
1530639092.706602,-0.014379,0.208506,-1.157754,0.174940,0.103063,0.176511,-0.014067,-0.206998,-0.978240,0.040373,-0.012103,-0.014558,7.089319,10.893074,-44.858261,,,,,,,
1530639092.726570,-0.012933,0.212783,-1.153900,0.245045,0.115053,0.195235,-0.012641,-0.211181,-0.977365,0.039405,-0.008164,-0.011786,7.291239,10.734886,-45.161850,,,,,,,
1530639092.746539,-0.011520,0.218221,-1.149690,0.283719,0.111620,0.210985,-0.011246,-0.216493,-0.976219,0.040269,-0.005019,-0.001167,7.419779,10.485481,-45.279236,,,,,,,
1530639092.766508,-0.010322,0.223570,-1.145124,0.256311,0.109300,0.228521,-0.010065,-0.221712,-0.975060,0.043558,-0.006254,0.007103,7.497190,10.267365,-45.261017,,,,,,,
1530639092.786477,-0.008933,0.227963,-1.140261,0.204765,0.126848,0.247484,-0.008702,-0.225994,-0.974090,0.040044,-0.004414,0.008346,7.643160,10.000992,-45.415924,,,,,,,
1530639092.806446,-0.007677,0.231612,-1.134801,0.177247,0.116704,0.279010,-0.007472,-0.229547,-0.973269,0.037394,-0.003821,0.003557,7.862795,9.763237,-45.482590,,,,,,,
1530639092.826414,-0.006970,0.234957,-1.128708,0.164412,0.092206,0.310304,-0.006779,-0.232801,-0.972501,0.039814,-0.001757,0.003018,7.929430,9.471550,-45.391464,,,,,,,
1530639092.846383,-0.006804,0.237813,-1.121983,0.131667,0.077662,0.339704,-0.006613,-0.235578,-0.971833,0.034155,0.001203,0.007966,8.157892,9.252441,-45.468781,,,,,,,
1530639092.866352,-0.006840,0.240013,-1.114840,0.102152,0.078647,0.358358,-0.006644,-0.237715,-0.971312,0.029242,0.002882,0.005034,8.204332,9.382507,-45.321167,,,,,,,
1530639092.886321,-0.007219,0.241692,-1.107304,0.078972,0.058686,0.372533,-0.007009,-0.239346,-0.970909,0.027822,0.007733,0.002662,8.224760,9.206398,-45.502808,,,,,,,
1530639092.906290,-0.008051,0.242753,-1.099638,0.043272,0.042099,0.378222,-0.007815,-0.240376,-0.970648,0.020754,0.013966,-0.002008,8.540541,8.791611,-45.305496,,,,,,,
1530639092.926258,-0.008847,0.243162,-1.091818,0.014882,0.060813,0.387246,-0.008587,-0.240772,-0.970543,0.012890,0.014729,-0.000938,8.671911,8.732285,-45.487305,,,,,,,
1530639092.946227,-0.009052,0.243216,-1.083870,0.004361,0.091702,0.390742,-0.008785,-0.240826,-0.970528,0.004009,0.015560,0.009026,8.753965,8.893929,-45.774872,,,,,,,
1530639092.966196,-0.009076,0.243230,-1.075735,0.004263,0.089412,0.402593,-0.008809,-0.240839,-0.970525,-0.001368,0.013910,0.019002,8.843306,9.029747,-45.715195,,,,,,,
1530639092.986165,-0.009358,0.243083,-1.067335,-0.006320,0.080502,0.414525,-0.009083,-0.240696,-0.970558,-0.006603,0.011677,0.028999,8.810858,9.007164,-45.422180,,,,,,,
1530639093.006134,-0.009992,0.242583,-1.058871,-0.031469,0.063965,0.412555,-0.009699,-0.240211,-0.970672,-0.012746,0.011985,0.031112,9.117361,8.786942,-45.625107,,,,,,,
1530639093.026103,-0.010615,0.241378,-1.050476,-0.069198,0.070620,0.409756,-0.010307,-0.239041,-0.970954,-0.020165,0.009381,0.031837,9.366640,8.446663,-45.342194,,,,,,,
1530639093.046071,-0.011053,0.239308,-1.042262,-0.115229,0.081767,0.396286,-0.010738,-0.237031,-0.971442,-0.035008,0.005204,0.039344,9.391584,8.883896,-45.599396,,,,,,,
1530639093.066040,-0.010981,0.236264,-1.034240,-0.168733,0.110474,0.398069,-0.010676,-0.234072,-0.972160,-0.030599,-0.000608,0.047356,9.481226,8.809166,-45.506287,,,,,,,
1530639093.086009,-0.010606,0.232441,-1.026225,-0.190716,0.119348,0.392952,-0.010321,-0.230354,-0.973052,-0.032068,-0.006905,0.041976,9.700304,8.931740,-45.335144,,,,,,,
1530639093.105978,-0.010153,0.228941,-1.018332,-0.157120,0.113850,0.388252,-0.009888,-0.226946,-0.973857,-0.026626,-0.010405,0.020396,9.779802,8.905975,-45.221802,,,,,,,
1530639093.125947,-0.009939,0.226465,-1.010350,-0.101610,0.101626,0.397311,-0.009685,-0.224534,-0.974418,-0.022572,-0.018890,0.012016,9.943411,9.077347,-45.464066,,,,,,,
1530639093.145915,-0.009972,0.224713,-1.002016,-0.083948,0.092649,0.417569,-0.009721,-0.222826,-0.974809,-0.018889,-0.025312,0.020128,10.097898,9.064133,-45.411636,,,,,,,
