timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530639608.316128,0.176266,0.167641,-1.561163,-0.859402,2.431886,-0.349072,0.172896,-0.166857,-0.970704,0.183091,0.319705,0.680695,11.039862,-2.335587,-20.948471,,,,,,,
1530639608.336097,0.225825,0.155277,-1.571993,-0.283398,1.560839,-1.006535,0.221217,-0.154653,-0.962884,0.155584,0.551000,0.386254,11.966635,-2.300629,-20.801552,,,,,,,
1530639608.356065,0.275323,0.148628,-1.609365,0.290136,2.686622,-2.439497,0.268861,-0.148082,-0.951728,0.084090,0.761058,0.544654,13.187445,-2.085770,-20.163353,,,,,,,
1530639608.376034,0.346771,0.136415,-1.673202,0.470505,3.167130,-3.609299,0.336705,-0.135992,-0.931738,0.200831,0.777044,0.676947,14.577734,-1.827408,-19.751518,,,,,,,
1530639608.396002,0.421787,0.113625,-1.753848,0.376362,3.388004,-4.416127,0.406752,-0.113381,-0.906475,0.091219,0.566064,0.680233,16.225145,-1.543785,-19.107994,,,,,,,
1530639608.415971,0.513589,0.076337,-1.839479,0.189732,4.958807,-4.716092,0.489875,-0.076263,-0.868450,-0.058723,0.528824,0.575360,18.259226,-0.829269,-17.887299,,,,,,,
1530639608.435939,0.652750,0.029734,-1.917757,0.240137,7.893101,-4.411280,0.607105,-0.029729,-0.794066,-0.118900,0.621145,0.429197,21.295877,-0.154892,-15.642616,,,,,,,
1530639608.455908,0.839262,-0.019671,-1.990277,0.947817,9.856933,-4.439556,0.744006,0.019670,-0.667883,0.054547,0.783125,0.131476,24.106714,0.889282,-12.214226,,,,,,,
1530639608.475877,1.021980,-0.086104,-2.077406,1.897072,8.667538,-5.852101,0.849982,0.085997,-0.519745,0.136621,0.588731,-0.229675,26.175917,2.396988,-8.283432,,,,,,,
1530639608.495845,1.140072,-0.190309,-2.181856,2.262328,5.292541,-7.738117,0.892258,0.189162,-0.409991,0.418227,0.606477,-0.494230,27.072542,5.189117,-5.717918,,,,,,,
1530639608.515814,1.182590,-0.330240,-2.292982,2.106288,2.840833,-8.861311,0.875575,0.324270,-0.358075,0.882680,0.631418,-0.750888,26.664259,8.811897,-3.974014,,,,,,,
1530639608.535782,1.198791,-0.473542,-2.398990,1.609689,3.184273,-7.897709,0.829086,0.456042,-0.323486,1.130295,0.421247,-1.001923,26.003931,12.071518,-2.964027,,,,,,,
1530639608.555751,1.226028,-0.584578,-2.475592,1.002477,3.074568,-5.574015,0.784871,0.551847,-0.281856,1.275371,-0.126631,-0.842870,25.118368,14.984367,-1.892830,,,,,,,
1530639608.575719,1.229367,-0.666448,-2.540862,1.245424,1.435422,-4.333427,0.740651,0.618198,-0.263187,1.478603,-0.523838,-0.933911,24.209589,16.953918,-1.147873,,,,,,,
1530639608.595688,1.195549,-0.726438,-2.609637,1.516685,0.043159,-3.356185,0.695528,0.664211,-0.273977,1.525770,-0.827404,-0.623118,23.203127,18.387062,-1.395294,,,,,,,
1530639608.615657,1.145054,-0.764565,-2.675951,1.455015,-0.289482,-2.343323,0.657261,0.692223,-0.298053,1.404614,-0.949822,-0.191098,22.575674,19.394875,-1.692261,,,,,,,
1530639608.635625,1.110435,-0.786756,-2.731923,1.252606,0.765170,-1.595132,0.632630,0.708067,-0.313720,1.112167,-0.865751,0.185302,22.126299,19.831482,-1.999344,,,,,,,
1530639608.655594,1.121180,-0.794169,-2.775841,1.244246,2.951936,-0.623535,0.631220,0.713282,-0.304615,0.952139,-0.871454,0.444599,21.869738,20.105881,-1.686264,,,,,,,
1530639608.675562,1.180229,-0.780469,-2.813610,1.699209,4.963053,0.504058,0.657072,0.703613,-0.270528,0.800753,-0.882324,0.422628,22.147253,19.696945,-1.102386,,,,,,,
1530639608.695531,1.265638,-0.750641,-2.835368,0.183216,4.370251,1.373711,0.697467,0.682108,-0.219700,0.588559,-0.538645,0.683735,22.747152,19.234756,0.419273,,,,,,,
