timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530640049.555774,0.032867,0.488557,-0.305158,0.042183,-0.008261,-0.001650,0.029016,-0.469352,-0.882533,0.019476,0.003395,0.011470,14.895191,-9.631287,-45.782333,,,,,,,
1530640049.575743,0.031677,0.488344,-0.306584,-0.022611,-0.109630,-0.026251,0.027970,-0.469164,-0.882667,-0.007859,0.028872,0.009605,14.935898,-9.625954,-45.784805,,,,,,,
1530640049.595712,0.029695,0.487619,-0.309451,-0.023896,-0.128813,-0.125554,0.026231,-0.468524,-0.883060,-0.040208,-0.013654,0.000751,14.836136,-9.675835,-45.760727,,,,,,,
1530640049.615680,0.030024,0.486812,-0.313723,-0.039540,-0.023844,-0.138906,0.026532,-0.467810,-0.883429,0.002734,-0.023599,0.021613,14.857143,-9.660538,-45.942871,,,,,,,
1530640049.635649,0.030758,0.485623,-0.316984,-0.064106,-0.035257,-0.083692,0.027197,-0.466759,-0.883965,0.009775,-0.013511,0.020943,14.965927,-9.563713,-45.963562,,,,,,,
1530640049.655618,0.031317,0.484340,-0.320175,-0.051237,-0.006313,-0.119280,0.027711,-0.465624,-0.884547,-0.030564,0.008135,0.003032,14.838825,-9.370995,-45.616455,,,,,,,
1530640049.675587,0.032333,0.482850,-0.324495,-0.090759,-0.033624,-0.158898,0.028632,-0.464305,-0.885211,-0.037390,0.004069,0.003101,14.669689,-9.262642,-45.755630,,,,,,,
,,,,,,,,,,,,,,,,39.779050,-84.063305,291.320950,0.330000,-1.000000,1530640049.099003,
1530640049.695556,0.032471,0.480328,-0.328701,-0.146510,-0.069083,-0.136904,0.028792,-0.462070,-0.886375,-0.002471,0.008060,0.020713,14.885258,-9.081688,-45.632782,,,,,,,
1530640049.715524,0.033448,0.477330,-0.331871,-0.161677,0.036506,-0.080153,0.029704,-0.459409,-0.887727,0.011221,0.004041,0.034028,14.775673,-8.880440,-45.687271,,,,,,,
1530640049.735493,0.035348,0.473304,-0.333985,-0.224849,0.081579,-0.050139,0.031456,-0.455829,-0.889510,-0.002785,0.004459,0.038680,14.934399,-8.816681,-45.931305,,,,,,,
1530640049.755462,0.037222,0.468646,-0.335572,-0.222856,0.083697,-0.037205,0.033201,-0.451679,-0.891562,-0.006788,0.004138,0.027151,15.064602,-8.572281,-45.804352,,,,,,,
1530640049.775431,0.038672,0.465466,-0.338103,-0.118380,0.006936,-0.116347,0.034549,-0.448839,-0.892943,-0.047031,0.006075,-0.032136,15.011833,-8.348755,-45.650940,,,,,,,
1530640049.795400,0.038717,0.464526,-0.343010,0.002987,-0.160273,-0.206888,0.034605,-0.447999,-0.893363,-0.049879,0.014222,-0.051705,14.898853,-8.279152,-45.675323,,,,,,,
1530640049.815368,0.035478,0.465590,-0.347951,0.069587,-0.295433,-0.140301,0.031695,-0.448950,-0.892993,0.009092,0.046912,-0.023923,14.726391,-8.186958,-45.901901,,,,,,,
1530640049.835337,0.031964,0.466993,-0.351922,0.067319,-0.177437,-0.122453,0.028537,-0.450204,-0.892469,-0.017199,0.008492,0.029721,14.608101,-8.361458,-45.844421,,,,,,,
1530640049.855306,0.032328,0.465877,-0.353016,-0.168369,0.182122,0.094267,0.028877,-0.449206,-0.892960,0.037315,-0.019315,0.095567,14.631912,-8.250191,-45.865295,,,,,,,
1530640049.875275,0.037633,0.456697,-0.347708,-0.642193,0.521813,0.322052,0.033768,-0.440986,-0.896877,0.033370,-0.043160,0.142696,14.824116,-8.122307,-45.899490,,,,,,,
